samp_date,samp_ev,exp,rep,Group,type,shp,sa,la,wi,counts,pres_fact,vol_set_ml,n_bugs,time_d,mag,tot_vol_um3,vol_per_org_um3,tot_biomass_pgc,bio_per_org_pgC,bio_per_vol_pgc_ml,bio_per_vol_ugl,counts_per_ml,esd,size,grp_typ,grp_sz,grp_esd
2019-07-25,SJR1,T24,1,chlorophyte,colonial,sph,16,16,NA,0,0.918,22,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 16,chlorophyte colonial,chlorophyte colonial 16 16,chlorophyte colonial NaN
2019-07-25,SJR1,FC,2,chlorophyte,colonial,sph,16,16,NA,0,0.917,22.5,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 16,chlorophyte colonial,chlorophyte colonial 16 16,chlorophyte colonial NaN
2019-07-25,SJR1,T24,2,chlorophyte,colonial,sph,16,16,NA,0,0.917,22,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 16,chlorophyte colonial,chlorophyte colonial 16 16,chlorophyte colonial NaN
2019-07-25,SJR1,FC,3,chlorophyte,colonial,sph,16,16,NA,0,0.917,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 16,chlorophyte colonial,chlorophyte colonial 16 16,chlorophyte colonial NaN
2019-07-25,SJR1,T24,3,chlorophyte,colonial,sph,16,16,NA,0,0.906,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 16,chlorophyte colonial,chlorophyte colonial 16 16,chlorophyte colonial NaN
2019-07-24,SJR1,IC,1,chlorophyte,colonial,sph,16,16,NA,0,0.909,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 16,chlorophyte colonial,chlorophyte colonial 16 16,chlorophyte colonial NaN
2019-07-24,SJR1,IC,2,chlorophyte,colonial,sph,16,16,NA,0,0.911,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 16,chlorophyte colonial,chlorophyte colonial 16 16,chlorophyte colonial NaN
2019-07-24,SJR1,IC,3,chlorophyte,colonial,sph,16,16,NA,0,0.909,28,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 16,chlorophyte colonial,chlorophyte colonial 16 16,chlorophyte colonial NaN
2019-09-17,YBP2,site,N/A,chlorophyte,colonial,sph,16,16,NA,18,0.895,15,24,1,100x,38602.75200000001,2144.5973333333336,4378.126478413496,243.22924880074982,326.1174285596645,0.3261174285596645,1.3407821229050279,16.00,16 16,chlorophyte colonial,chlorophyte colonial 16 16,chlorophyte colonial 16.00
2019-09-19,YBP2,FC,1,chlorophyte,colonial,sph,16,16,NA,0,0.914,5,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 16,chlorophyte colonial,chlorophyte colonial 16 16,chlorophyte colonial NaN
2019-09-19,YBP2,T24,1,chlorophyte,colonial,sph,16,16,NA,0,0.911,8.5,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 16,chlorophyte colonial,chlorophyte colonial 16 16,chlorophyte colonial NaN
2019-09-19,YBP2,FC,2,chlorophyte,colonial,sph,16,16,NA,0,0.915,9,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 16,chlorophyte colonial,chlorophyte colonial 16 16,chlorophyte colonial NaN
2019-09-19,YBP2,T24,2,chlorophyte,colonial,sph,16,16,NA,0,0.917,8,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 16,chlorophyte colonial,chlorophyte colonial 16 16,chlorophyte colonial NaN
2019-09-19,YBP2,FC,3,chlorophyte,colonial,sph,16,16,NA,0,0.924,15,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 16,chlorophyte colonial,chlorophyte colonial 16 16,chlorophyte colonial NaN
2019-09-19,YBP2,T24,3,chlorophyte,colonial,sph,16,16,NA,0,0.922,15,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 16,chlorophyte colonial,chlorophyte colonial 16 16,chlorophyte colonial NaN
2019-09-18,YBP2,IC,1,chlorophyte,colonial,sph,16,16,NA,4,0.914,20,24,1,100x,8578.389333333334,2144.5973333333336,1066.403969969081,266.6009924922702,58.3371974818972,0.058337197481897196,0.2188183807439825,16.00,16 16,chlorophyte colonial,chlorophyte colonial 16 16,chlorophyte colonial 16.00
2019-09-18,YBP2,IC,2,chlorophyte,colonial,sph,16,16,NA,4,0.912,17,24,1,100x,8578.389333333334,2144.5973333333336,1066.403969969081,266.6009924922702,68.78250580295929,0.06878250580295929,0.25799793601651183,16.00,16 16,chlorophyte colonial,chlorophyte colonial 16 16,chlorophyte colonial 16.00
2019-09-18,YBP2,IC,3,chlorophyte,colonial,sph,16,16,NA,5,0.919,20,24,1,100x,10722.986666666668,2144.5973333333336,1314.9833544493404,262.9966708898681,71.54425214631884,0.07154425214631883,0.27203482045701843,16.00,16 16,chlorophyte colonial,chlorophyte colonial 16 16,chlorophyte colonial 16.00
2019-09-03,SJR2,site,N/A,chlorophyte,colonial,sph,24,24,NA,0,0.889,18,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-09-05,SJR2,FC,1,chlorophyte,colonial,sph,24,24,NA,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-09-05,SJR2,T24,1,chlorophyte,colonial,sph,24,24,NA,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-09-05,SJR2,FC,2,chlorophyte,colonial,sph,24,24,NA,0,0.914,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-09-05,SJR2,T24,2,chlorophyte,colonial,sph,24,24,NA,0,0.919,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-09-05,SJR2,FC,3,chlorophyte,colonial,sph,24,24,NA,0,0.918,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-09-05,SJR2,T24,3,chlorophyte,colonial,sph,24,24,NA,0,0.917,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-09-04,SJR2,IC,1,chlorophyte,colonial,sph,24,24,NA,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-09-04,SJR2,IC,2,chlorophyte,colonial,sph,24,24,NA,0,0.919,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-09-04,SJR2,IC,3,chlorophyte,colonial,sph,24,24,NA,0,0.917,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-07-30,YBP1,site,N/A,chlorophyte,colonial,sph,24,24,NA,0,0.898,16,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-01,YBP1,FC,1,chlorophyte,colonial,sph,24,24,NA,0,0.907,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-01,YBP1,T24,1,chlorophyte,colonial,sph,24,24,NA,0,0.919,26,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-01,YBP1,FC,2,chlorophyte,colonial,sph,24,24,NA,0,0.911,26,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-01,YBP1,T24,2,chlorophyte,colonial,sph,24,24,NA,0,0.911,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-01,YBP1,FC,3,chlorophyte,colonial,sph,24,24,NA,0,0.918,27,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-01,YBP1,T24,3,chlorophyte,colonial,sph,24,24,NA,0,0.918,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-07-31,YBP1,IC,1,chlorophyte,colonial,sph,24,24,NA,0,0.902,26,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-07-31,YBP1,IC,2,chlorophyte,colonial,sph,24,24,NA,0,0.907,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-07-31,YBP1,IC,3,chlorophyte,colonial,sph,24,24,NA,0,0.904,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-18,LSZ2,site,N/A,chlorophyte,colonial,sph,24,24,NA,0,0.902,18,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-20,LSZ2,FC,1,chlorophyte,colonial,sph,24,24,NA,0,0.917,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-20,LSZ2,T24,1,chlorophyte,colonial,sph,24,24,NA,0,0.922,24,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-20,LSZ2,FC,2,chlorophyte,colonial,sph,24,24,NA,0,0.912,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-20,LSZ2,T24,2,chlorophyte,colonial,sph,24,24,NA,0,0.914,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-20,LSZ2,FC,3,chlorophyte,colonial,sph,24,24,NA,0,0.914,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-20,LSZ2,T24,3,chlorophyte,colonial,sph,24,24,NA,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-19,LSZ2,IC,1,chlorophyte,colonial,sph,24,24,NA,0,0.918,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-19,LSZ2,IC,2,chlorophyte,colonial,sph,24,24,NA,0,0.918,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-19,LSZ2,IC,3,chlorophyte,colonial,sph,24,24,NA,0,0.922,27,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-13,WLD2,site,N/A,chlorophyte,colonial,sph,24,24,NA,0,0.902,17,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-15,WLD2,FC,1,chlorophyte,colonial,sph,24,24,NA,0,0.904,24,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-15,WLD2,T24,1,chlorophyte,colonial,sph,24,24,NA,0,0.906,26,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-15,WLD2,FC,2,chlorophyte,colonial,sph,24,24,NA,0,0.906,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-15,WLD2,T24,2,chlorophyte,colonial,sph,24,24,NA,0,0.906,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-15,WLD2,FC,3,chlorophyte,colonial,sph,24,24,NA,0,0.909,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-15,WLD2,T24,3,chlorophyte,colonial,sph,24,24,NA,0,0.907,27,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-14,WLD2,IC,1,chlorophyte,colonial,sph,24,24,NA,0,0.917,26,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-14,WLD2,IC,2,chlorophyte,colonial,sph,24,24,NA,0,0.907,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-08-14,WLD2,IC,3,chlorophyte,colonial,sph,24,24,NA,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-07-23,SJR1,site,N/A,chlorophyte,colonial,sph,24,24,NA,0,0.901,21,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-07-25,SJR1,FC,1,chlorophyte,colonial,sph,24,24,NA,0,0.919,18,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-07-25,SJR1,T24,1,chlorophyte,colonial,sph,24,24,NA,0,0.918,22,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-07-25,SJR1,FC,2,chlorophyte,colonial,sph,24,24,NA,0,0.917,22.5,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-07-25,SJR1,T24,2,chlorophyte,colonial,sph,24,24,NA,0,0.917,22,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-07-25,SJR1,FC,3,chlorophyte,colonial,sph,24,24,NA,2,0.917,25,24,1,100x,14476.032000000001,7238.0160000000005,1743.0251919513275,871.5125959756638,76.03163323669912,0.07603163323669912,0.08724100327153762,24.00,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial 24.00
2019-07-25,SJR1,T24,3,chlorophyte,colonial,sph,24,24,NA,0,0.906,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-07-24,SJR1,IC,1,chlorophyte,colonial,sph,24,24,NA,0,0.909,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-07-24,SJR1,IC,2,chlorophyte,colonial,sph,24,24,NA,0,0.911,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-07-24,SJR1,IC,3,chlorophyte,colonial,sph,24,24,NA,0,0.909,28,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-09-17,YBP2,site,N/A,chlorophyte,colonial,sph,24,24,NA,6,0.895,15,24,1,100x,43428.096000000005,7238.0160000000005,4890.131323787321,815.0218872978868,364.255592088441,0.364255592088441,0.44692737430167595,24.00,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial 24.00
2019-09-19,YBP2,FC,1,chlorophyte,colonial,sph,24,24,NA,0,0.914,5,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-09-19,YBP2,T24,1,chlorophyte,colonial,sph,24,24,NA,0,0.911,8.5,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-09-19,YBP2,FC,2,chlorophyte,colonial,sph,24,24,NA,0,0.915,9,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-09-19,YBP2,T24,2,chlorophyte,colonial,sph,24,24,NA,0,0.917,8,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-09-19,YBP2,FC,3,chlorophyte,colonial,sph,24,24,NA,3,0.924,15,24,1,100x,21714.048000000003,7238.0160000000005,2550.6646089189994,850.2215363063332,184.03063556414136,0.18403063556414137,0.21645021645021642,24.00,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial 24.00
2019-09-19,YBP2,T24,3,chlorophyte,colonial,sph,24,24,NA,0,0.922,15,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-09-18,YBP2,IC,1,chlorophyte,colonial,sph,24,24,NA,4,0.914,20,24,1,100x,28952.064000000002,7238.0160000000005,3341.7259405673103,835.4314851418276,182.80776480127517,0.18280776480127517,0.2188183807439825,24.00,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial 24.00
2019-09-18,YBP2,IC,2,chlorophyte,colonial,sph,24,24,NA,0,0.912,17,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-09-18,YBP2,IC,3,chlorophyte,colonial,sph,24,24,NA,0,0.919,20,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,24 24,chlorophyte colonial,chlorophyte colonial 24 24,chlorophyte colonial NaN
2019-09-03,SJR2,site,N/A,chlorophyte,colonial,sph,32,32,NA,0,0.889,18,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-09-05,SJR2,FC,1,chlorophyte,colonial,sph,32,32,NA,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-09-05,SJR2,T24,1,chlorophyte,colonial,sph,32,32,NA,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-09-05,SJR2,FC,2,chlorophyte,colonial,sph,32,32,NA,0,0.914,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-09-05,SJR2,T24,2,chlorophyte,colonial,sph,32,32,NA,0,0.919,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-09-05,SJR2,FC,3,chlorophyte,colonial,sph,32,32,NA,0,0.918,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-09-05,SJR2,T24,3,chlorophyte,colonial,sph,32,32,NA,0,0.917,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-09-04,SJR2,IC,1,chlorophyte,colonial,sph,32,32,NA,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-09-04,SJR2,IC,2,chlorophyte,colonial,sph,32,32,NA,0,0.919,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-09-04,SJR2,IC,3,chlorophyte,colonial,sph,32,32,NA,0,0.917,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-07-30,YBP1,site,N/A,chlorophyte,colonial,sph,32,32,NA,0,0.898,16,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-08-01,YBP1,FC,1,chlorophyte,colonial,sph,32,32,NA,0,0.907,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-08-01,YBP1,T24,1,chlorophyte,colonial,sph,32,32,NA,0,0.919,26,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-08-01,YBP1,FC,2,chlorophyte,colonial,sph,32,32,NA,0,0.911,26,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-08-01,YBP1,T24,2,chlorophyte,colonial,sph,32,32,NA,0,0.911,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-08-01,YBP1,FC,3,chlorophyte,colonial,sph,32,32,NA,0,0.918,27,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-08-01,YBP1,T24,3,chlorophyte,colonial,sph,32,32,NA,0,0.918,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-07-31,YBP1,IC,1,chlorophyte,colonial,sph,32,32,NA,0,0.902,26,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-07-31,YBP1,IC,2,chlorophyte,colonial,sph,32,32,NA,0,0.907,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-07-31,YBP1,IC,3,chlorophyte,colonial,sph,32,32,NA,0,0.904,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-08-18,LSZ2,site,N/A,chlorophyte,colonial,sph,32,32,NA,0,0.902,18,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-08-20,LSZ2,FC,1,chlorophyte,colonial,sph,32,32,NA,1,0.917,25,24,1,100x,17156.77866666667,17156.77866666667,2044.5084936380836,2044.5084936380836,89.18248609108325,0.08918248609108324,0.04362050163576881,32.00,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial 32.00
2019-08-20,LSZ2,T24,1,chlorophyte,colonial,sph,32,32,NA,0,0.922,24,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-08-20,LSZ2,FC,2,chlorophyte,colonial,sph,32,32,NA,0,0.912,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-08-20,LSZ2,T24,2,chlorophyte,colonial,sph,32,32,NA,0,0.914,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-08-20,LSZ2,FC,3,chlorophyte,colonial,sph,32,32,NA,0,0.914,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-08-20,LSZ2,T24,3,chlorophyte,colonial,sph,32,32,NA,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-08-19,LSZ2,IC,1,chlorophyte,colonial,sph,32,32,NA,0,0.918,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-08-19,LSZ2,IC,2,chlorophyte,colonial,sph,32,32,NA,0,0.918,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-08-19,LSZ2,IC,3,chlorophyte,colonial,sph,32,32,NA,0,0.922,27,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-08-13,WLD2,site,N/A,chlorophyte,colonial,sph,32,32,NA,0,0.902,17,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-08-15,WLD2,FC,1,chlorophyte,colonial,sph,32,32,NA,0,0.904,24,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-08-15,WLD2,T24,1,chlorophyte,colonial,sph,32,32,NA,0,0.906,26,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-08-15,WLD2,FC,2,chlorophyte,colonial,sph,32,32,NA,0,0.906,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-08-15,WLD2,T24,2,chlorophyte,colonial,sph,32,32,NA,0,0.906,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
2019-08-15,WLD2,FC,3,chlorophyte,colonial,sph,32,32,NA,0,0.909,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,chlorophyte colonial,chlorophyte colonial 32 32,chlorophyte colonial NaN
